model,preset,q_idx,q_label,q_text,cand_idx,cand_label,rank,score,sim,z,jacc,lenpen,bm25,mnn,is_rel
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,1,06d678da6c8d,prepare procedural documents,4311,dad8075f10c2,6,0.7310885071754456,0.4357523322105407,2.901131629943848,0.1666666716337204,0.5714285969734192,0.5047074556350708,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,1,06d678da6c8d,prepare procedural documents,226,7e56613a2ebc,7,0.7638308286666871,0.4397481679916382,2.93863582611084,0.1666666716337204,0.6666666865348816,0.560200035572052,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,1,06d678da6c8d,prepare procedural documents,2899,02494e9ed104,8,0.5935533523559571,0.4668982923030853,3.1934609413146973,0.0,1.0,0.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,1,06d678da6c8d,prepare procedural documents,3498,9e69de35c497,9,0.575094211101532,0.241078108549118,1.0739610195159912,0.1666666716337204,0.6666666865348816,0.560200035572052,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,1,06d678da6c8d,prepare procedural documents,758,077b37efd178,10,0.620879876613617,0.4956630170345306,3.4634406566619877,0.0,1.0,0.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",2365,103eab151086,1,0.9776134371757508,0.5369390249252319,3.163090229034424,0.2222222238779068,0.2307692319154739,1.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",4130,a7c4c4994d02,2,0.9470386981964112,0.6490708589553833,4.072763919830322,0.1000000014901161,0.2307692319154739,0.6781270503997803,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",4450,58319ec211bf,3,0.8793528556823731,0.6592240333557129,4.155132293701172,0.0769230797886848,0.5384615659713745,0.3824549317359924,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",447,0dbbcd9e85e6,4,0.7980078935623169,0.4218285083770752,2.2292513847351074,0.1000000014901161,0.2307692319154739,0.8691253662109375,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",3215,d4793dfe8103,5,0.7949683547019959,0.461472749710083,2.550867080688477,0.0833333358168602,0.5384615659713745,0.6744468212127686,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",1719,2af2d91166d4,6,0.8436680912971497,0.4698918461799621,2.61916732788086,0.1000000014901161,0.2307692319154739,0.8691253662109375,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",2978,c05f6c233521,7,0.7536538124084473,0.4219216704368591,2.23000717163086,0.1111111119389534,0.1538461595773697,0.7577754855155945,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",3891,6579f5e89913,8,0.7969776868820191,0.5637685656547546,3.380745887756348,0.0833333358168602,0.4615384638309479,0.4245058596134186,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",1607,6544768291be,9,0.7983368515968323,0.4843205213546753,2.736220359802246,0.1000000014901161,0.2307692319154739,0.7004439830780029,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",5097,b18de4af858c,10,0.8261297225952149,0.5649681687355042,3.3904776573181152,0.0909090936183929,0.3076923191547394,0.5441684722900391,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,3215,d4793dfe8103,1,0.8843669176101685,0.421821653842926,2.5314183235168457,0.1000000014901161,0.6363636255264282,1.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,4590,5d45850c5baa,2,0.8166121125221253,0.4422995448112488,2.711464166641236,0.125,0.2727272808551788,0.8404425382614136,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,3978,6918d9132472,3,0.7945926189422607,0.4236538708209991,2.547527551651001,0.125,0.2727272808551788,0.9709965586662292,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,3331,bd1098fcfc05,4,0.8229506492614747,0.4446478486061096,2.732110977172852,0.1111111119389534,0.3636363744735718,0.8341408967971802,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,4828,0207b591a5d5,5,0.8725982785224915,0.4754981994628906,3.0033538341522217,0.125,0.2727272808551788,0.910292387008667,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,4310,506583358173,6,0.841174590587616,0.55974280834198,3.7440505027771,0.0909090936183929,0.6363636255264282,0.5074306130409241,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,2899,02494e9ed104,7,0.7934635758399964,0.4989356994628906,3.209421396255493,0.1111111119389534,0.3636363744735718,0.6025394201278687,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,2695,4c29274ab46c,8,0.7348877668380738,0.4075013399124145,2.4055111408233643,0.125,0.2727272808551788,0.7013967037200928,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,4058,74fe0528c27f,9,0.661433219909668,0.4048138260841369,2.3818819522857666,0.0909090936183929,0.5454545617103577,0.5832366347312927,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,4311,dad8075f10c2,10,0.7669459462165833,0.4796935319900512,3.0402400493621826,0.1000000014901161,0.6363636255264282,0.5074306130409241,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,4,9fc64a999e12,"communicate technical information to suppliers, contractors, or regulatory agencies",3872,4e4ff7039f22,1,0.8698376893997193,0.487375408411026,2.7085351943969727,0.125,0.3000000119209289,0.8623746037483215,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,4,9fc64a999e12,"communicate technical information to suppliers, contractors, or regulatory agencies",1555,5f8ae87ccde0,2,0.8127784013748169,0.358480155467987,1.632627010345459,0.1111111119389534,0.5,1.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,4,9fc64a999e12,"communicate technical information to suppliers, contractors, or regulatory agencies",3215,d4793dfe8103,3,0.7893811345100403,0.4207918643951416,2.152752161026001,0.1000000014901161,0.699999988079071,0.7132254838943481,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,4,9fc64a999e12,"communicate technical information to suppliers, contractors, or regulatory agencies",4558,7b0342e1d11a,4,0.7751889109611512,0.4981789588928222,2.7987139225006104,0.0909090936183929,0.6000000238418579,0.4963917732238769,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,4,9fc64a999e12,"communicate technical information to suppliers, contractors, or regulatory agencies",4331,afa0135399b2,5,0.8040819644927979,0.4958184957504272,2.779010772705078,0.125,0.3000000119209289,0.6515839695930481,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,4,9fc64a999e12,"communicate technical information to suppliers, contractors, or regulatory agencies",4183,3d50ffa95952,6,0.7562926292419434,0.4435358047485351,2.3425991535186768,0.1111111119389534,0.4000000059604645,0.6363181471824646,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,4,9fc64a999e12,"communicate technical information to suppliers, contractors, or regulatory agencies",4561,7dbb7909a0ac,7,0.7387134909629822,0.4578698873519897,2.462247848510742,0.1000000014901161,0.6000000238418579,0.4963917732238769,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,4,9fc64a999e12,"communicate technical information to suppliers, contractors, or regulatory agencies",1554,ba67eebc2f04,8,0.7887617826461792,0.3655202984809875,1.6913920640945437,0.1000000014901161,0.6000000238418579,0.8900499939918518,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,4,9fc64a999e12,"communicate technical information to suppliers, contractors, or regulatory agencies",1929,17803db9ce31,9,0.8370995998382569,0.5305739641189575,3.069119930267334,0.125,0.3000000119209289,0.6515839695930481,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,4,9fc64a999e12,"communicate technical information to suppliers, contractors, or regulatory agencies",2695,4c29274ab46c,10,0.6896802663803101,0.3425570130348205,1.4997141361236572,0.125,0.3000000119209289,0.7407174110412598,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,5,abdac161e57b,design medical devices or appliances,4412,a558f59f975e,1,1.1913772106170657,0.6610987186431885,4.753673076629639,0.4000000059604645,0.8333333134651184,1.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,5,abdac161e57b,design medical devices or appliances,3555,5e15d5526624,2,0.8445737838745118,0.4517286419868469,2.970784902572632,0.2000000029802322,0.5,0.7869473099708557,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,5,abdac161e57b,design medical devices or appliances,1421,c88a10398d0d,3,1.0836824655532835,0.7034220099449158,5.114076614379883,0.2000000029802322,0.5,0.7869473099708557,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,5,abdac161e57b,design medical devices or appliances,3515,171adad99b61,4,0.979915726184845,0.5717408657073975,3.9927475452423096,0.2000000029802322,0.5,0.8478910326957703,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,5,abdac161e57b,design medical devices or appliances,3448,e4f3b5639229,5,0.9341360211372376,0.5235517024993896,3.582393169403076,0.2000000029802322,0.5,0.8478910326957703,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,5,abdac161e57b,design medical devices or appliances,733,813e418f098e,6,0.7908010959625245,0.5081216096878052,3.450998544692993,0.2000000029802322,0.5,0.4802444577217102,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,5,abdac161e57b,design medical devices or appliances,1176,6d2f97bbf35c,7,0.7490801095962525,0.4786158800125122,3.199742794036865,0.1666666716337204,0.6666666865348816,0.4125571548938751,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,5,abdac161e57b,design medical devices or appliances,3541,7f55467072cd,8,0.9871737241744996,0.5793808698654175,4.057806015014648,0.2000000029802322,0.5,0.8478910326957703,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,5,abdac161e57b,design medical devices or appliances,289,09156eaf9ed2,9,0.9235098242759704,0.5123662352561951,3.487143516540528,0.2000000029802322,0.5,0.8478910326957703,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,5,abdac161e57b,design medical devices or appliances,1898,9b8c872b9450,10,0.7407314062118531,0.4554166495800018,3.002190351486206,0.2000000029802322,0.5,0.4802444577217102,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,6,75e527217c38,research engineering aspects of biological or chemical processes,1611,3444f93619e5,2,0.6541637659072876,0.3606139421463012,2.711167335510254,0.125,0.4444444477558136,0.5489603877067566,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,6,75e527217c38,research engineering aspects of biological or chemical processes,3781,22b12fb7265d,3,0.7400958418846131,0.5402119755744934,4.38074254989624,0.125,0.5555555820465088,0.2752540707588196,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,6,75e527217c38,research engineering aspects of biological or chemical processes,3142,ed60f88fd612,4,0.7720755815505982,0.5472080707550049,4.445779323577881,0.1428571492433548,0.3333333432674408,0.4009232223033905,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,6,75e527217c38,research engineering aspects of biological or chemical processes,2515,d7bcb433bafc,5,0.6169193267822266,0.3572548031806946,2.679940223693848,0.1428571492433548,0.3333333432674408,0.4732069969177246,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,6,75e527217c38,research engineering aspects of biological or chemical processes,80,5402ba93471c,6,0.7181970953941346,0.4804985821247101,3.825636148452759,0.125,0.4444444477558136,0.4065115749835968,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,6,75e527217c38,research engineering aspects of biological or chemical processes,514,4771395651ce,7,0.5928861975669861,0.4416998922824859,3.464956760406494,0.0,0.5555555820465088,0.1934735774993896,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,6,75e527217c38,research engineering aspects of biological or chemical processes,3804,f02b8c39d3be,8,0.7882776141166687,0.4912589192390442,3.925666093826294,0.1428571492433548,0.3333333432674408,0.5990768074989319,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,6,75e527217c38,research engineering aspects of biological or chemical processes,989,4ec4f7a20f54,9,0.6023245930671692,0.3653327226638794,2.7550339698791504,0.125,0.5555555820465088,0.3562942147254944,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,6,75e527217c38,research engineering aspects of biological or chemical processes,3405,9bae1fa01d73,10,0.520214456319809,0.2820911407470703,1.9812053442001345,0.1428571492433548,0.3333333432674408,0.4009232223033905,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,7,bfcc3cdee21d,devise research or testing protocols,52,3c87def9324a,1,0.9519341468811036,0.5786114931106567,4.479097843170166,0.2000000029802322,0.5,0.7492950558662415,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,7,bfcc3cdee21d,devise research or testing protocols,4912,96f7a1b44b32,2,0.8227622389793396,0.3502760231494903,2.1671504974365234,0.2000000029802322,0.5,1.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,7,bfcc3cdee21d,devise research or testing protocols,2618,01904a63687c,3,0.6030954003334046,0.2998771667480469,1.6568509340286257,0.1000000014901161,0.6000000238418579,0.5377488732337952,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,7,bfcc3cdee21d,devise research or testing protocols,2443,7a32aafad393,4,0.8087112188339234,0.4603998363018036,3.282178401947021,0.2000000029802322,0.5,0.660946786403656,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,7,bfcc3cdee21d,devise research or testing protocols,1694,d6c8c0983834,5,0.6015904426574707,0.178724855184555,0.4301568865776062,0.0,0.5,0.9480051398277284,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,7,bfcc3cdee21d,devise research or testing protocols,1893,e70f70131331,6,0.8982874631881714,0.5221412181854248,3.9073238372802734,0.2000000029802322,0.5,0.7492950558662415,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,7,bfcc3cdee21d,devise research or testing protocols,1417,3432f1a88aa3,7,0.6598463535308838,0.3036999106407165,1.6955569982528689,0.2000000029802322,0.5,0.660946786403656,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,7,bfcc3cdee21d,devise research or testing protocols,4655,d2cb89335985,8,0.657961118221283,0.3017154932022095,1.675464391708374,0.2000000029802322,0.5,0.660946786403656,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,7,bfcc3cdee21d,devise research or testing protocols,3460,3461d194d27c,9,0.7393740892410279,0.3548640012741089,2.213604688644409,0.2000000029802322,0.5,0.7492950558662415,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,7,bfcc3cdee21d,devise research or testing protocols,2441,cf49acca1f31,10,0.7627911448478699,0.4120628833770752,2.7927563190460205,0.2000000029802322,0.5,0.660946786403656,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,8,04d0abdf0b41,develop operational methods or processes that use green materials or emphasize sustainability,4868,4d414f6fd118,1,1.006298053264618,0.7047295570373535,5.3584418296813965,0.0909090936183929,0.2307692319154739,0.7015606164932251,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,8,04d0abdf0b41,develop operational methods or processes that use green materials or emphasize sustainability,331,ab3b66f24ad9,3,0.9947410702705384,0.6271054744720459,4.642494201660156,0.1000000014901161,0.1538461595773697,0.8960179090499878,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,8,04d0abdf0b41,develop operational methods or processes that use green materials or emphasize sustainability,2406,e89966139d95,5,0.8015807747840882,0.4892377257347107,3.370903730392456,0.0909090936183929,0.2307692319154739,0.7015606164932251,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,8,04d0abdf0b41,develop operational methods or processes that use green materials or emphasize sustainability,4480,7fb0a83a1950,6,0.879327404499054,0.6010035872459412,4.401749610900879,0.0833333358168602,0.3076923191547394,0.6026802659034729,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,8,04d0abdf0b41,develop operational methods or processes that use green materials or emphasize sustainability,1629,a9ac5a6cc3cb,7,0.6583362698554993,0.3312683403491974,1.9139103889465328,0.1000000014901161,0.1538461595773697,0.7378479242324829,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,8,04d0abdf0b41,develop operational methods or processes that use green materials or emphasize sustainability,2875,38cb82650562,8,0.9432043910026552,0.6383152008056641,4.745884418487549,0.0909090936183929,0.2307692319154739,0.7015606164932251,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,8,04d0abdf0b41,develop operational methods or processes that use green materials or emphasize sustainability,2382,2c9191489a0d,9,0.6535094380378723,0.3288557827472687,1.8916586637496948,0.1764705926179886,0.8666666746139526,0.6261020302772522,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,8,04d0abdf0b41,develop operational methods or processes that use green materials or emphasize sustainability,4059,966ff254f415,10,0.5159285068511963,0.2649627923965454,1.302356839179993,0.0769230797886848,0.3846153914928436,0.601050615310669,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,9,3cdbc3929112,develop technical methods or processes,80,5402ba93471c,1,1.031922745704651,0.6454418897628784,3.902374744415283,0.1666666716337204,0.6666666865348816,0.7678654789924622,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,9,3cdbc3929112,develop technical methods or processes,3248,e9ec0a2c6e6d,3,0.8626415014266968,0.439440906047821,2.1724207401275635,0.2000000029802322,0.5,0.8719217777252197,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,9,3cdbc3929112,develop technical methods or processes,3586,f77f2bcecc27,4,0.9943086981773376,0.5012510418891907,2.691489696502685,0.2222222238779068,0.75,0.9962165355682372,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,9,3cdbc3929112,develop technical methods or processes,3757,0c29bb383513,5,0.982545006275177,0.5575772523880005,3.1645054817199707,0.2000000029802322,0.5,0.8938474059104919,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,9,3cdbc3929112,develop technical methods or processes,2912,65b13af81036,6,0.8236223936080933,0.3983681201934814,1.8275001049041748,0.2000000029802322,0.5,0.8719217777252197,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,9,3cdbc3929112,develop technical methods or processes,1607,6544768291be,7,0.9667869091033936,0.5490676164627075,3.093043327331543,0.2000000029802322,0.5,0.8719217777252197,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,9,3cdbc3929112,develop technical methods or processes,2515,d7bcb433bafc,8,0.8888798236846924,0.4589823484420776,2.3365259170532227,0.2000000029802322,0.5,0.8938474059104919,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,9,3cdbc3929112,develop technical methods or processes,2795,0270e82e5a44,9,1.029779303073883,0.6072975397109985,3.5820462703704834,0.2000000029802322,0.5,0.8938474059104919,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,9,3cdbc3929112,develop technical methods or processes,3215,d4793dfe8103,10,0.8885339975357056,0.5684162378311157,3.2555291652679443,0.1428571492433548,0.8571428656578064,0.5264366865158081,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,10,365ec2897755,create models of engineering designs or methods,4828,0207b591a5d5,1,1.1249902725219727,0.6885862946510315,4.351415634155273,0.1666666716337204,0.375,1.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,10,365ec2897755,create models of engineering designs or methods,3314,5ccae7640253,2,0.8810977816581727,0.5970906019210815,3.625445127487183,0.125,0.625,0.5038906931877136,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,10,365ec2897755,create models of engineering designs or methods,2714,d9855438ae33,3,1.044927108287811,0.7261699438095093,4.649622440338135,0.1666666716337204,0.375,0.669235110282898,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,10,365ec2897755,create models of engineering designs or methods,427,fcfc414e359f,5,0.677626657485962,0.3829104900360107,1.9260379076004028,0.125,0.625,0.5038906931877136,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,10,365ec2897755,create models of engineering designs or methods,3608,6f667a1cbbc5,6,0.6616976141929627,0.2971729338169098,1.2457550764083862,0.1666666716337204,0.375,0.7387140989303589,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,10,365ec2897755,create models of engineering designs or methods,84,654210ceb0f6,7,0.7053388833999634,0.3795934021472931,1.8997185230255127,0.1666666716337204,0.375,0.6396907567977905,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,10,365ec2897755,create models of engineering designs or methods,2686,2e522a60ddc9,8,0.8070725679397583,0.3977171778678894,2.0435211658477783,0.1428571492433548,0.5,0.8590565323829651,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,10,365ec2897755,create models of engineering designs or methods,1629,a9ac5a6cc3cb,9,0.7977543950080872,0.3931148052215576,2.0070035457611084,0.2000000029802322,0.25,0.8837009072303772,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,10,365ec2897755,create models of engineering designs or methods,4965,897fdfe9de00,10,0.707313883304596,0.3816723823547363,1.916214108467102,0.1666666716337204,0.375,0.6396907567977905,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,11,810124c49b5c,maintain operational records or records systems,1321,9bc14bd09c21,1,0.894269871711731,0.4250459671020508,2.749718427658081,0.1666666716337204,0.5714285969734192,1.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,11,810124c49b5c,maintain operational records or records systems,1512,f1624e5afb6a,2,0.8089071393013001,0.4776782393455505,3.228153944015503,0.2000000029802322,0.4285714328289032,0.6350160837173462,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,11,810124c49b5c,maintain operational records or records systems,2227,97b075243156,3,0.7206179380416871,0.3847422003746032,2.383351325988769,0.2000000029802322,0.4285714328289032,0.6350160837173462,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,11,810124c49b5c,maintain operational records or records systems,4058,74fe0528c27f,4,0.7025741934776306,0.3654081523418426,2.20760178565979,0.125,0.8571428656578064,0.6992063522338867,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,11,810124c49b5c,maintain operational records or records systems,1873,0084fa936ea8,5,0.6196575045585633,0.3182246685028076,1.7786967754364014,0.1428571492433548,0.7142857313156128,0.4781259596347809,1,False
